Date,Channel,Sessions,Transactions,Conversion Rate,AOV,Revenue,CPA,Cost,Month,day,Quarters,Day,Week,Year,BiWeek,Holiday
6/18/2016,Channel C,3073,450,0.146355518,74.15,33349,10,3335,6,,Q2,5,24,2016,bw12,na
6/18/2016,Channel B,298,35,0.115956532,72.03,2489,16,398,6,,Q2,5,24,2016,bw12,na
6/18/2016,Channel A,3053,732,0.239614198,77.23,56497,4,2260,6,,Q2,5,24,2016,bw12,na
6/19/2016,Channel D,5393,735,0.136259927,81.55,59927,14,8390,6,,Q2,6,24,2016,bw12,na
6/19/2016,Channel C,1347,251,0.186365222,78.34,19666,9,1770,6,,Q2,6,24,2016,bw12,na
6/19/2016,Channel B,210,29,0.13944102,78.34,2294,22,505,6,,Q2,6,24,2016,bw12,na
6/19/2016,Channel A,2666,644,0.241426841,76.62,49316,8,3945,6,,Q2,6,24,2016,bw12,na
6/20/2016,Channel A,1505,319,0.211785296,76.16,24275,10,2428,6,,Q2,0,25,2016,bw13,na
6/20/2016,Channel B,90,11,0.117319456,73.02,771,18,139,6,,Q2,0,25,2016,bw13,na
6/20/2016,Channel D,3204,343,0.106970886,79.35,27196,19,5167,6,,Q2,0,25,2016,bw13,na
6/20/2016,Channel C,2174,241,0.111058175,74.42,17968,8,1437,6,,Q2,0,25,2016,bw13,na
6/21/2016,Channel D,2424,264,0.109107122,79.72,21084,14,2952,6,,Q2,1,25,2016,bw13,na
6/21/2016,Channel C,762,117,0.153059669,75.76,8836,8,707,6,,Q2,1,25,2016,bw13,na
6/21/2016,Channel B,84,14,0.165770969,71.24,992,27,268,6,,Q2,1,25,2016,bw13,na
6/21/2016,Channel A,1276,283,0.221961331,73.79,20899,10,2090,6,,Q2,1,25,2016,bw13,na
6/22/2016,Channel D,5208,770,0.147837697,79.97,61572,19,11699,6,,Q2,2,25,2016,bw13,na
6/22/2016,Channel C,4380,532,0.121420681,62,32973,7,2308,6,,Q2,2,25,2016,bw13,na
6/22/2016,Channel B,166,31,0.18794463,80.58,2514,30,754,6,,Q2,2,25,2016,bw13,na
6/22/2016,Channel A,2883,721,0.250247977,74.68,53879,3,1616,6,,Q2,2,25,2016,bw13,na
6/23/2016,Channel D,5203,715,0.137462862,80.95,57897,19,11000,6,,Q2,3,25,2016,bw13,na
6/23/2016,Channel C,1462,245,0.167764067,67.88,16649,9,1498,6,,Q2,3,25,2016,bw13,na
6/23/2016,Channel B,159,26,0.165998291,80.36,2121,23,488,6,,Q2,3,25,2016,bw13,na
6/23/2016,Channel A,2843,683,0.240237779,75.1,51293,4,2052,6,,Q2,3,25,2016,bw13,na
6/24/2016,Channel A,2801,683,0.24385017,76.05,51944,10,5194,6,,Q2,4,25,2016,bw13,na
6/24/2016,Channel B,180,31,0.170706933,73.29,2252,18,405,6,,Q2,4,25,2016,bw13,na
6/24/2016,Channel D,5152,732,0.141988838,82.28,60190,12,7223,6,,Q2,4,25,2016,bw13,na
6/24/2016,Channel C,4385,493,0.112414897,63.45,31277,7,2189,6,,Q2,4,25,2016,bw13,na
6/25/2016,Channel A,2478,602,0.243098096,76.76,46240,9,4162,6,,Q2,5,25,2016,bw13,na
6/25/2016,Channel D,4903,650,0.132653902,84.56,54998,19,10450,6,,Q2,5,25,2016,bw13,na
6/25/2016,Channel C,3284,403,0.122622614,75.39,30359,6,1822,6,,Q2,5,25,2016,bw13,na
6/25/2016,Channel B,173,31,0.177571406,87.24,2680,31,831,6,,Q2,5,25,2016,bw13,na
6/26/2016,Channel A,2205,526,0.238374298,78.82,41429,6,2486,6,,Q2,6,25,2016,bw13,na
6/26/2016,Channel D,4333,552,0.127281023,84.18,46426,18,8357,6,,Q2,6,25,2016,bw13,na
6/26/2016,Channel C,2026,257,0.126996657,73.13,18816,9,1693,6,,Q2,6,25,2016,bw13,na
6/26/2016,Channel B,136,21,0.151798678,83.46,1723,25,431,6,,Q2,6,25,2016,bw13,na
6/27/2016,Channel D,2305,226,0.097872681,78.37,17680,20,3536,6,,Q2,0,26,2016,bw13,na
6/27/2016,Channel C,2477,244,0.098641226,74.66,18242,7,1277,6,,Q2,0,26,2016,bw13,na
6/27/2016,Channel B,63,7,0.106695119,74.98,504,26,131,6,,Q2,0,26,2016,bw13,na
6/27/2016,Channel A,1172,227,0.193723018,77.69,17639,7,1235,6,,Q2,0,26,2016,bw13,na
6/28/2016,Channel D,2221,268,0.120814365,79.22,21257,18,3826,6,,Q2,1,26,2016,bw13,na
6/28/2016,Channel C,946,146,0.154762672,75.81,11099,5,555,6,,Q2,1,26,2016,bw13,na
6/28/2016,Channel B,63,9,0.137148118,67.59,584,20,117,6,,Q2,1,26,2016,bw13,na
6/28/2016,Channel A,1286,282,0.219084512,73.45,20694,9,1862,6,,Q2,1,26,2016,bw13,na
6/29/2016,Channel A,2762,709,0.256522453,72.93,51672,3,1550,6,,Q2,2,26,2016,bw13,na
6/29/2016,Channel D,5044,700,0.138739076,79.96,55956,13,7274,6,,Q2,2,26,2016,bw13,na
6/29/2016,Channel B,178,33,0.186042808,71.96,2383,29,691,6,,Q2,2,26,2016,bw13,na
6/29/2016,Channel C,4485,617,0.137631069,65.99,40734,5,2037,6,,Q2,2,26,2016,bw13,na
6/30/2016,Channel D,4996,705,0.141040718,81.26,57259,20,11452,6,,Q2,3,26,2016,bw13,na
6/30/2016,Channel C,1963,365,0.186081984,72.06,26322,11,2895,6,,Q2,3,26,2016,bw13,na
6/30/2016,Channel B,180,27,0.15202997,76.52,2094,27,565,6,,Q2,3,26,2016,bw13,na
6/30/2016,Channel A,2762,653,0.236351535,76.17,49724,6,2983,6,,Q2,3,26,2016,bw13,na
7/1/2016,Channel D,5023,670,0.133395182,81.82,54823,17,9320,7,,Q3,4,26,2016,bw13,na
7/1/2016,Channel C,3705,511,0.137845882,68.29,34877,9,3139,7,,Q3,4,26,2016,bw13,na
7/1/2016,Channel B,176,27,0.152703005,77.17,2074,23,477,7,,Q3,4,26,2016,bw13,na
7/1/2016,Channel A,2660,673,0.252993338,75.82,51024,8,4082,7,,Q3,4,26,2016,bw13,na
7/2/2016,Channel A,2471,569,0.230204435,74.86,42583,3,1277,7,,Q3,5,26,2016,bw13,na
7/2/2016,Channel B,166,29,0.176352046,75.39,2207,23,508,7,,Q3,5,26,2016,bw13,na
7/2/2016,Channel D,4978,644,0.129402422,82.78,53324,12,6399,7,,Q3,5,26,2016,bw13,na
7/2/2016,Channel C,3289,450,0.136753334,75.59,33999,10,3400,7,,Q3,5,26,2016,bw13,na
7/3/2016,Channel A,1917,439,0.228849235,79.32,34798,6,2088,7,,Q3,6,26,2016,bw13,na
7/3/2016,Channel D,4201,515,0.122484436,82.64,42523,17,7229,7,,Q3,6,26,2016,bw13,na
7/3/2016,Channel B,136,20,0.144745313,73.1,1439,32,460,7,,Q3,6,26,2016,bw13,na
7/3/2016,Channel C,1181,194,0.164611396,75.26,14631,6,878,7,,Q3,6,26,2016,bw13,na
7/4/2016,Channel D,2226,240,0.108030763,82.69,19885,19,3778,7,,Q3,0,27,2016,bw14,na
7/4/2016,Channel C,2166,216,0.099494914,73.52,15844,7,1109,7,,Q3,0,27,2016,bw14,na
7/4/2016,Channel B,63,11,0.16768984,71.75,758,29,220,7,,Q3,0,27,2016,bw14,na
7/4/2016,Channel A,1028,185,0.180241323,73.07,13539,3,406,7,,Q3,0,27,2016,bw14,na
7/5/2016,Channel D,1738,168,0.096387499,80.33,13457,11,1480,7,,Q3,1,27,2016,bw14,na
7/5/2016,Channel C,731,100,0.136587524,77.66,7754,9,698,7,,Q3,1,27,2016,bw14,na
7/5/2016,Channel B,50,6,0.124694377,65.44,408,28,114,7,,Q3,1,27,2016,bw14,na
7/5/2016,Channel A,858,163,0.190215787,74.63,12180,3,365,7,,Q3,1,27,2016,bw14,na
7/6/2016,Channel A,1071,216,0.201665888,73.26,15823,9,1424,7,,Q3,2,27,2016,bw14,na
7/6/2016,Channel B,61,9,0.149507266,84.54,771,29,224,7,,Q3,2,27,2016,bw14,na
7/6/2016,Channel D,2048,246,0.120001735,80.61,19811,20,3962,7,,Q3,2,27,2016,bw14,na
7/6/2016,Channel C,1956,215,0.10994222,77.69,16707,5,835,7,,Q3,2,27,2016,bw14,na
7/7/2016,Channel C,3621,425,0.117314794,66.46,28232,8,2259,7,,Q3,3,27,2016,bw14,na
7/7/2016,Channel B,156,26,0.169242374,79.54,2100,26,546,7,,Q3,3,27,2016,bw14,na
7/7/2016,Channel A,2255,530,0.234993974,76.76,40676,7,2847,7,,Q3,3,27,2016,bw14,na
7/7/2016,Channel D,4821,656,0.135999407,80.84,53003,12,6360,7,,Q3,3,27,2016,bw14,na
7/8/2016,Channel D,4841,700,0.144567651,81.08,56744,11,6242,7,,Q3,4,27,2016,bw14,na
7/8/2016,Channel C,3639,440,0.120826925,66.92,29424,5,1471,7,,Q3,4,27,2016,bw14,na
7/8/2016,Channel B,373,27,0.073359583,83.47,2284,25,571,7,,Q3,4,27,2016,bw14,na
7/8/2016,Channel A,2450,570,0.232565081,77.94,44409,4,1776,7,,Q3,4,27,2016,bw14,na
7/9/2016,Channel D,4876,684,0.140283612,83.87,57369,12,6884,7,,Q3,5,27,2016,bw14,na
7/9/2016,Channel C,4265,453,0.106122729,69.64,31520,12,3782,7,,Q3,5,27,2016,bw14,na
7/9/2016,Channel B,197,23,0.114530423,92.41,2085,27,563,7,,Q3,5,27,2016,bw14,na
7/9/2016,Channel A,2096,481,0.229706237,79.63,38339,4,1534,7,,Q3,5,27,2016,bw14,na
7/10/2016,Channel A,1320,309,0.23381547,80.01,24694,3,741,7,,Q3,6,27,2016,bw14,na
7/10/2016,Channel D,4594,651,0.141675789,83.86,54581,15,8187,7,,Q3,6,27,2016,bw14,na
7/10/2016,Channel C,1350,204,0.151464596,73.26,14980,5,749,7,,Q3,6,27,2016,bw14,na
7/10/2016,Channel B,180,23,0.125323991,78.02,1760,29,510,7,,Q3,6,27,2016,bw14,na
7/11/2016,Channel B,85,10,0.118541127,76.32,769,16,123,7,,Q3,0,28,2016,bw14,na
7/11/2016,Channel A,1107,243,0.219389923,76.17,18499,7,1295,7,,Q3,0,28,2016,bw14,na
7/11/2016,Channel C,2850,269,0.094311489,67.89,18248,12,2190,7,,Q3,0,28,2016,bw14,na
7/11/2016,Channel D,2493,223,0.08934174,80.91,18021,16,2883,7,,Q3,0,28,2016,bw14,na
7/12/2016,Channel D,2586,288,0.111187743,75.39,21677,17,3685,7,,Q3,1,28,2016,bw14,na
7/12/2016,Channel C,1224,156,0.127462005,68.18,10637,7,745,7,,Q3,1,28,2016,bw14,na
7/12/2016,Channel B,81,12,0.154050588,79.9,997,25,249,7,,Q3,1,28,2016,bw14,na
7/12/2016,Channel A,1196,259,0.216716047,72.56,18807,5,940,7,,Q3,1,28,2016,bw14,na
7/13/2016,Channel A,2596,612,0.235567352,75.35,46079,10,4608,7,,Q3,2,28,2016,bw14,na
7/13/2016,Channel D,5453,814,0.149196607,79.74,64874,11,7136,7,,Q3,2,28,2016,bw14,na
7/13/2016,Channel C,6804,569,0.083598356,62.25,35408,5,1770,7,,Q3,2,28,2016,bw14,na
7/13/2016,Channel B,210,33,0.155443201,79.68,2601,35,910,7,,Q3,2,28,2016,bw14,na
7/14/2016,Channel A,2411,565,0.23451488,77.52,43831,5,2192,7,,Q3,3,28,2016,bw14,na
7/14/2016,Channel B,187,37,0.19767741,78.37,2897,27,782,7,,Q3,3,28,2016,bw14,na
7/14/2016,Channel C,1868,255,0.136697269,67.19,17157,5,858,7,,Q3,3,28,2016,bw14,na
7/14/2016,Channel D,5432,728,0.133957031,81.18,59071,20,11814,7,,Q3,3,28,2016,bw14,na
7/15/2016,Channel A,2507,574,0.228992329,76.4,43860,6,2632,7,,Q3,4,28,2016,bw14,na
7/15/2016,Channel D,5577,794,0.142354877,80.83,64172,20,12834,7,,Q3,4,28,2016,bw14,na
7/15/2016,Channel C,4844,584,0.120594545,63.51,37100,5,1855,7,,Q3,4,28,2016,bw14,na
7/15/2016,Channel B,270,31,0.113778562,83.17,2555,29,741,7,,Q3,4,28,2016,bw14,na
7/16/2016,Channel B,826,95,0.114477412,91.7,8671,19,1647,7,,Q3,5,28,2016,bw14,na
7/16/2016,Channel C,3984,545,0.136874337,75.97,41427,9,3728,7,,Q3,5,28,2016,bw14,na
7/16/2016,Channel A,2248,524,0.23296524,79.01,41378,5,2069,7,,Q3,5,28,2016,bw14,na
7/16/2016,Channel D,5655,774,0.136915697,82.24,63675,11,7004,7,,Q3,5,28,2016,bw14,na
7/17/2016,Channel A,1783,433,0.243083501,78.85,34175,7,2392,7,,Q3,6,28,2016,bw14,na
7/17/2016,Channel C,1399,250,0.178416795,78.5,19594,9,1763,7,,Q3,6,28,2016,bw14,na
7/17/2016,Channel B,1355,119,0.08749572,109.61,12995,15,1949,7,,Q3,6,28,2016,bw14,na
7/17/2016,Channel D,5065,705,0.139217771,83.69,59013,15,8852,7,,Q3,6,28,2016,bw14,na
7/18/2016,Channel D,2803,287,0.102234513,81.94,23481,17,3992,7,,Q3,0,29,2016,bw15,na
7/18/2016,Channel C,2368,257,0.108436898,78.04,20039,5,1002,7,,Q3,0,29,2016,bw15,na
7/18/2016,Channel B,860,56,0.065305839,110.66,6215,30,1864,7,,Q3,0,29,2016,bw15,na
7/18/2016,Channel A,1118,256,0.228831931,76.19,19492,10,1949,7,,Q3,0,29,2016,bw15,na
7/19/2016,Channel A,1140,269,0.235782612,72.61,19517,8,1561,7,,Q3,1,29,2016,bw15,na
7/19/2016,Channel C,958,176,0.183384427,73.65,12939,11,1423,7,,Q3,1,29,2016,bw15,na
7/19/2016,Channel B,788,48,0.061523535,105.63,5121,30,1536,7,,Q3,1,29,2016,bw15,na
7/19/2016,Channel D,2634,318,0.120642643,79.11,25139,19,4776,7,,Q3,1,29,2016,bw15,na
7/20/2016,Channel D,5934,902,0.151982918,81.43,73439,13,9547,7,,Q3,2,29,2016,bw15,na
7/20/2016,Channel C,3499,366,0.104535347,73.91,27034,11,2974,7,,Q3,2,29,2016,bw15,na
7/20/2016,Channel B,1387,124,0.089634883,109.4,13601,27,3672,7,,Q3,2,29,2016,bw15,na
7/20/2016,Channel A,2678,648,0.241965028,79.3,51385,6,3083,7,,Q3,2,29,2016,bw15,na
7/21/2016,Channel C,3345,398,0.119103853,76.99,30673,6,1840,7,,Q3,3,29,2016,bw15,na
7/21/2016,Channel A,2589,650,0.251017596,77.96,50665,9,4560,7,,Q3,3,29,2016,bw15,na
7/21/2016,Channel D,5615,835,0.14873715,82.34,68767,16,11003,7,,Q3,3,29,2016,bw15,na
7/21/2016,Channel B,1530,143,0.093173081,104.9,14954,32,4785,7,,Q3,3,29,2016,bw15,na
7/22/2016,Channel B,1654,156,0.094607068,106.48,16662,23,3832,7,,Q3,4,29,2016,bw15,na
7/22/2016,Channel C,3174,368,0.11583738,73.58,27053,11,2976,7,,Q3,4,29,2016,bw15,na
7/22/2016,Channel A,2573,604,0.234880616,77.51,46843,8,3747,7,,Q3,4,29,2016,bw15,na
7/22/2016,Channel D,5596,805,0.143937455,80.38,64744,14,9064,7,,Q3,4,29,2016,bw15,na
7/23/2016,Channel C,3918,510,0.130229303,75.5,38523,7,2697,7,,Q3,5,29,2016,bw15,na
7/23/2016,Channel A,2404,586,0.243793458,79.02,46312,8,3705,7,,Q3,5,29,2016,bw15,na
7/23/2016,Channel B,1415,128,0.090229828,106.16,13554,31,4202,7,,Q3,5,29,2016,bw15,na
7/23/2016,Channel D,5568,774,0.138965912,83.01,64230,14,8992,7,,Q3,5,29,2016,bw15,na
7/24/2016,Channel D,4856,668,0.137500447,81.12,54164,10,5416,7,,Q3,6,29,2016,bw15,na
7/24/2016,Channel C,1276,242,0.189603613,76,18387,10,1839,7,,Q3,6,29,2016,bw15,na
7/24/2016,Channel B,1167,113,0.097066091,103.72,11749,33,3877,7,,Q3,6,29,2016,bw15,na
7/24/2016,Channel A,2005,486,0.242499802,79.49,38649,5,1932,7,,Q3,6,29,2016,bw15,na
7/25/2016,Channel D,2714,288,0.105934467,81.4,23403,12,2808,7,,Q3,0,30,2016,bw15,na
7/25/2016,Channel C,2758,326,0.118171635,73.58,23981,10,2398,7,,Q3,0,30,2016,bw15,na
7/25/2016,Channel B,706,43,0.060507581,102.93,4397,31,1363,7,,Q3,0,30,2016,bw15,na
7/25/2016,Channel A,1135,250,0.220318741,72.85,18217,10,1822,7,,Q3,0,30,2016,bw15,na
7/26/2016,Channel B,664,43,0.064341413,107.32,4585,26,1192,7,,Q3,1,30,2016,bw15,na
7/26/2016,Channel A,1228,288,0.234932916,73.55,21219,7,1485,7,,Q3,1,30,2016,bw15,na
7/26/2016,Channel C,1182,220,0.186405082,72.55,15985,9,1439,7,,Q3,1,30,2016,bw15,na
7/26/2016,Channel D,2595,315,0.12152073,82.3,25953,13,3374,7,,Q3,1,30,2016,bw15,na
7/27/2016,Channel D,5876,910,0.154806297,77.89,70852,16,11336,7,,Q3,2,30,2016,bw15,na
7/27/2016,Channel C,4795,553,0.115422007,70.03,38758,12,4651,7,,Q3,2,30,2016,bw15,na
7/27/2016,Channel B,1185,117,0.098837397,105.71,12381,17,2105,7,,Q3,2,30,2016,bw15,na
7/27/2016,Channel A,2912,740,0.254163925,74.99,55502,10,5550,7,,Q3,2,30,2016,bw15,na
7/28/2016,Channel A,2658,623,0.234394946,78.1,48658,6,2919,7,,Q3,3,30,2016,bw15,na
7/28/2016,Channel D,5949,845,0.142008992,81.43,68793,17,11695,7,,Q3,3,30,2016,bw15,na
7/28/2016,Channel C,2318,427,0.18430519,71.64,30606,8,2448,7,,Q3,3,30,2016,bw15,na
7/28/2016,Channel B,1188,122,0.102623518,102.57,12505,15,1876,7,,Q3,3,30,2016,bw15,na
7/29/2016,Channel A,2647,654,0.246980019,77.74,50823,4,2033,7,,Q3,4,30,2016,bw15,na
7/29/2016,Channel B,1276,115,0.089908657,102.15,11719,15,1758,7,,Q3,4,30,2016,bw15,na
7/29/2016,Channel D,5938,847,0.142601591,81.38,68910,15,10336,7,,Q3,4,30,2016,bw15,na
7/29/2016,Channel C,4560,577,0.126635321,69.29,40012,12,4801,7,,Q3,4,30,2016,bw15,na
7/30/2016,Channel D,5758,817,0.141963874,82.97,67822,15,10173,7,,Q3,5,30,2016,bw15,na
7/30/2016,Channel C,4146,548,0.132214904,74.85,41030,9,3693,7,,Q3,5,30,2016,bw15,na
7/30/2016,Channel B,1248,126,0.101152844,109.99,13885,32,4443,7,,Q3,5,30,2016,bw15,na
7/30/2016,Channel A,2299,555,0.24155733,78.46,43572,5,2179,7,,Q3,5,30,2016,bw15,na
7/31/2016,Channel A,1979,449,0.226776676,78.58,35266,9,3174,7,,Q3,6,30,2016,bw15,na
7/31/2016,Channel D,4894,622,0.127008769,82.99,51585,20,10317,7,,Q3,6,30,2016,bw15,na
7/31/2016,Channel C,1411,259,0.183694419,78.05,20230,9,1821,7,,Q3,6,30,2016,bw15,na
7/31/2016,Channel B,989,102,0.103372893,106.45,10883,35,3809,7,,Q3,6,30,2016,bw15,na
8/1/2016,Channel D,3023,297,0.098132502,79.81,23676,11,2604,8,,Q3,0,31,2016,bw16,na
8/1/2016,Channel C,2616,285,0.108798307,77.94,22183,11,2440,8,,Q3,0,31,2016,bw16,na
8/1/2016,Channel B,678,48,0.070790936,106.8,5126,34,1743,8,,Q3,0,31,2016,bw16,na
8/1/2016,Channel A,1141,243,0.213294961,76.39,18591,10,1859,8,,Q3,0,31,2016,bw16,na
8/2/2016,Channel B,628,42,0.066498281,102.56,4283,22,942,8,,Q3,1,31,2016,bw16,na
8/2/2016,Channel C,1048,202,0.192823733,76.95,15550,6,933,8,,Q3,1,31,2016,bw16,na
8/2/2016,Channel A,1375,303,0.220280289,73.82,22359,5,1118,8,,Q3,1,31,2016,bw16,na
8/2/2016,Channel D,2963,362,0.122139657,76.85,27812,18,5006,8,,Q3,1,31,2016,bw16,na
8/3/2016,Channel B,1199,113,0.094483354,107.41,12168,20,2434,8,,Q3,2,31,2016,bw16,na
8/3/2016,Channel C,4598,580,0.126111457,65.94,38236,12,4588,8,,Q3,2,31,2016,bw16,na
8/3/2016,Channel A,3003,758,0.252380355,75.84,57479,9,5173,8,,Q3,2,31,2016,bw16,na
8/3/2016,Channel D,6590,971,0.147352043,78.86,76577,20,15315,8,,Q3,2,31,2016,bw16,na
8/4/2016,Channel D,6386,904,0.141608545,80.47,72770,18,13099,8,,Q3,3,31,2016,bw16,na
8/4/2016,Channel B,1299,124,0.095332293,103.58,12827,17,2181,8,,Q3,3,31,2016,bw16,na
8/4/2016,Channel A,2763,706,0.255389318,75.7,53417,8,4273,8,,Q3,3,31,2016,bw16,na
8/4/2016,Channel C,1911,325,0.170298845,70.28,22872,11,2516,8,,Q3,3,31,2016,bw16,na
8/5/2016,Channel A,3036,687,0.226253012,77.2,53029,4,2121,8,,Q3,4,31,2016,bw16,na
8/5/2016,Channel D,6265,876,0.13975387,81.99,71787,17,12204,8,,Q3,4,31,2016,bw16,na
8/5/2016,Channel C,4850,615,0.126784064,67.84,41715,5,2086,8,,Q3,4,31,2016,bw16,na
8/5/2016,Channel B,1460,139,0.095011546,103.34,14335,21,3010,8,,Q3,4,31,2016,bw16,na
8/6/2016,Channel C,5392,661,0.122669247,74.83,49495,5,2475,8,,Q3,5,31,2016,bw16,na
8/6/2016,Channel D,6333,855,0.135057541,82.34,70427,14,9860,8,,Q3,5,31,2016,bw16,na
8/6/2016,Channel A,2702,638,0.236086261,78.38,49999,3,1500,8,,Q3,5,31,2016,bw16,na
8/6/2016,Channel B,1325,137,0.103247194,101.08,13828,16,2212,8,,Q3,5,31,2016,bw16,na
8/7/2016,Channel A,2186,512,0.234300934,78.97,40447,4,1618,8,,Q3,6,31,2016,bw16,na
8/7/2016,Channel D,5649,731,0.129489955,84.03,61467,19,11679,8,,Q3,6,31,2016,bw16,na
8/7/2016,Channel B,1155,111,0.096412155,110.69,12326,21,2588,8,,Q3,6,31,2016,bw16,na
8/7/2016,Channel C,1876,303,0.161457434,75.67,22920,10,2292,8,,Q3,6,31,2016,bw16,na
8/8/2016,Channel A,1210,251,0.207089254,76.99,19292,8,1543,8,,Q3,0,32,2016,bw16,na
8/8/2016,Channel D,3254,326,0.100159109,81.45,26546,19,5044,8,,Q3,0,32,2016,bw16,na
8/8/2016,Channel C,3528,390,0.110611271,73.13,28538,10,2854,8,,Q3,0,32,2016,bw16,na
8/8/2016,Channel B,612,47,0.076080807,104.55,4868,17,828,8,,Q3,0,32,2016,bw16,na
8/9/2016,Channel D,3010,368,0.122147757,78.15,28733,12,3448,8,,Q3,1,32,2016,bw16,na
8/9/2016,Channel C,1189,200,0.168336308,72.43,14497,6,870,8,,Q3,1,32,2016,bw16,na
8/9/2016,Channel B,624,47,0.075386007,117.94,5548,29,1609,8,,Q3,1,32,2016,bw16,na
8/9/2016,Channel A,1297,286,0.220582219,76.52,21892,8,1751,8,,Q3,1,32,2016,bw16,na
8/10/2016,Channel A,3023,724,0.239429435,76.36,55269,8,4422,8,,Q3,2,32,2016,bw16,na
8/10/2016,Channel C,4735,589,0.124376058,63,37102,9,3339,8,,Q3,2,32,2016,bw16,na
8/10/2016,Channel D,6835,1002,0.146571421,79.31,79454,11,8740,8,,Q3,2,32,2016,bw16,na
8/10/2016,Channel B,1448,122,0.084524849,102.76,12577,16,2012,8,,Q3,2,32,2016,bw16,na
8/11/2016,Channel D,6504,942,0.144880439,79.57,74979,16,11997,8,,Q3,3,32,2016,bw16,na
8/11/2016,Channel B,1616,137,0.084652246,101.5,13885,31,4304,8,,Q3,3,32,2016,bw16,na
8/11/2016,Channel A,2866,701,0.244675981,78.14,54795,10,5480,8,,Q3,3,32,2016,bw16,na
8/11/2016,Channel C,1777,322,0.181242868,70.87,22825,12,2739,8,,Q3,3,32,2016,bw16,na
8/12/2016,Channel D,6303,911,0.144544299,80.36,73213,19,13910,8,,Q3,4,32,2016,bw16,na
8/12/2016,Channel C,4353,622,0.142900757,63.41,39444,9,3550,8,,Q3,4,32,2016,bw16,na
8/12/2016,Channel B,1766,162,0.091593338,108.22,17505,31,5427,8,,Q3,4,32,2016,bw16,na
8/12/2016,Channel A,2782,696,0.250182158,76.88,53509,7,3746,8,,Q3,4,32,2016,bw16,na
8/13/2016,Channel A,2461,575,0.233664249,78.59,45193,10,4519,8,,Q3,5,32,2016,bw16,na
8/13/2016,Channel B,1613,159,0.098799786,108.5,17291,34,5879,8,,Q3,5,32,2016,bw16,na
8/13/2016,Channel D,6108,833,0.136432432,82.48,68733,16,10997,8,,Q3,5,32,2016,bw16,na
8/13/2016,Channel C,4471,554,0.124000701,76.24,42268,9,3804,8,,Q3,5,32,2016,bw16,na
8/14/2016,Channel A,1941,465,0.239370288,78.74,36584,5,1829,8,,Q3,6,32,2016,bw16,na
8/14/2016,Channel D,5343,729,0.136377602,81.98,59736,17,10155,8,,Q3,6,32,2016,bw16,na
8/14/2016,Channel B,1351,117,0.086338706,101.12,11795,21,2477,8,,Q3,6,32,2016,bw16,na
8/14/2016,Channel C,1708,296,0.17338683,75.74,22430,11,2467,8,,Q3,6,32,2016,bw16,na
8/15/2016,Channel D,3014,312,0.103360124,80.07,24944,11,2744,8,,Q3,0,33,2016,bw17,na
8/15/2016,Channel C,2885,301,0.104320216,75.74,22795,7,1596,8,,Q3,0,33,2016,bw17,na
8/15/2016,Channel B,832,66,0.079617556,109.84,7276,21,1528,8,,Q3,0,33,2016,bw17,na
8/15/2016,Channel A,1139,247,0.217016047,77.34,19117,7,1338,8,,Q3,0,33,2016,bw17,na
8/16/2016,Channel A,1290,278,0.21581478,75.05,20894,9,1880,8,,Q3,1,33,2016,bw17,na
8/16/2016,Channel B,811,65,0.079907315,107.6,6973,31,2162,8,,Q3,1,33,2016,bw17,na
8/16/2016,Channel D,3054,362,0.118660439,77.69,28154,13,3660,8,,Q3,1,33,2016,bw17,na
8/16/2016,Channel C,1339,226,0.168480206,73.53,16588,6,995,8,,Q3,1,33,2016,bw17,na
8/17/2016,Channel C,3929,445,0.113366331,71.34,31776,5,1589,8,,Q3,2,33,2016,bw17,na
8/17/2016,Channel B,1370,147,0.107560769,103.53,15256,27,4119,8,,Q3,2,33,2016,bw17,na
8/17/2016,Channel A,2826,740,0.261728327,74.21,54889,8,4391,8,,Q3,2,33,2016,bw17,na
8/17/2016,Channel D,6521,996,0.152672187,78.65,78302,10,7830,8,,Q3,2,33,2016,bw17,na
8/18/2016,Channel D,6517,974,0.149525157,80.8,78736,19,14960,8,,Q3,3,33,2016,bw17,na
8/18/2016,Channel C,1618,253,0.156633023,74.15,18792,6,1128,8,,Q3,3,33,2016,bw17,na
8/18/2016,Channel B,1439,132,0.091398161,101.58,13360,24,3206,8,,Q3,3,33,2016,bw17,na
8/18/2016,Channel A,2939,696,0.236647276,77.22,53707,7,3759,8,,Q3,3,33,2016,bw17,na
8/19/2016,Channel A,2897,726,0.25051227,76.63,55613,9,5005,8,,Q3,4,33,2016,bw17,na
8/19/2016,Channel C,4134,480,0.116223396,69.73,33503,11,3685,8,,Q3,4,33,2016,bw17,na
8/19/2016,Channel B,1766,174,0.098392359,107.74,18721,21,3931,8,,Q3,4,33,2016,bw17,na
8/19/2016,Channel D,6315,871,0.137887756,80.27,69896,14,9785,8,,Q3,4,33,2016,bw17,na
8/20/2016,Channel B,1497,151,0.101006139,109.85,16610,16,2658,8,,Q3,5,33,2016,bw17,na
8/20/2016,Channel D,6194,822,0.132674118,83.32,68471,19,13009,8,,Q3,5,33,2016,bw17,na
8/20/2016,Channel C,4881,635,0.130002411,78.89,50059,9,4505,8,,Q3,5,33,2016,bw17,na
8/20/2016,Channel A,2660,625,0.235124347,79.51,49728,9,4476,8,,Q3,5,33,2016,bw17,na
